"","AGEP","Major","Major_Category","BSc","Wages.mn","Wages.md","Wages.sd","Wages.n","Earnings.mn","Earnings.md","Earnings.sd","Earnings.n"
"6020",26,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,33278.025,39328.575,16008.2505951619,3,33278.025,39328.575,16008.2505951619,3
"6021",27,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,45379.125,43362.275,17290.8868570629,4,45379.125,43362.275,17290.8868570629,4
"6022",28,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,35294.875,40337,8733.21667811323,3,35294.875,40337,8733.21667811323,3
"6023",29,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,15126.375,15126.375,NA,1,15126.375,15126.375,NA,1
"6024",30,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,45614.4241666667,28488.00625,32779.0352082237,6,45614.4241666667,28488.00625,32779.0352082237,6
"6025",31,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,75631.875,75631.875,NA,1,75631.875,75631.875,NA,1
"6026",32,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,135128.95,47395.975,188661.737622804,5,135128.95,47395.975,188661.737622804,5
"6027",33,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,94287.7375,94287.7375,9269.83402563457,2,94287.7375,94287.7375,9269.83402563457,2
"6028",34,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,60505.5,60505.5,NA,1,60505.5,60505.5,NA,1
"6029",35,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,71430.1041666667,72102.3875,16102.2033490251,6,71430.1041666667,72102.3875,16102.2033490251,6
"6030",36,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,72462.5392857143,70589.75,25573.9215797593,7,72462.5392857143,70589.75,25573.9215797593,7
"6031",37,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,93447.3833333333,95800.375,4075.50111645284,3,93447.3833333333,95800.375,4075.50111645284,3
"6032",38,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,62858.4916666667,67564.475,24542.9459150732,3,62858.4916666667,67564.475,24542.9459150732,3
"6033",39,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,50824.62,28235.9,58146.8733156135,5,62320.665,30252.75,46575.7000577474,5
"6034",40,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,87228.7625,87228.7625,62036.5815561698,2,87228.7625,87228.7625,62036.5815561698,2
"6035",41,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,45379.125,45379.125,NA,1,45379.125,45379.125,NA,1
"6036",42,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,64034.9875,64034.9875,12122.0906489068,2,64034.9875,64034.9875,12122.0906489068,2
"6037",43,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,140171.075,140171.075,58471.2607770796,2,140171.075,140171.075,58471.2607770796,2
"6038",45,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,194962.166666667,146221.625,121991.641533863,3,201685,146221.625,133482.105548012,3
"6039",46,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,289922.1875,289922.1875,244581.005445589,2,289922.1875,289922.1875,244581.005445589,2
"6040",47,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,109918.325,123027.85,49227.2556296751,3,110926.75,123027.85,47556.6216305364,3
"6041",48,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,98825.65,98825.65,39931.5927258105,2,98825.65,98825.65,39931.5927258105,2
"6042",49,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,68068.6875,77144.5125,49860.4725342023,6,75715.9104166667,77144.5125,39845.4439887332,6
"6043",50,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,80674,80674,NA,1,80674,80674,NA,1
"6044",51,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,95800.375,95800.375,NA,1,95800.375,95800.375,NA,1
"6045",53,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,48404.4,48404.4,NA,1,48404.4,48404.4,NA,1
"6046",54,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,91262.4625,91262.4625,56332.0683096255,2,91262.4625,91262.4625,56332.0683096255,2
"6047",56,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,89749.825,89749.825,19965.7963629052,2,89749.825,89749.825,19965.7963629052,2
"6048",58,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,46387.55,46387.55,19965.7963629052,2,46387.55,46387.55,19965.7963629052,2
"6049",60,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,121414.37,131095.25,46838.0575120522,5,121817.74,131095.25,46076.3055295323,5
"6050",61,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,124708.558333333,151263.75,78568.7554060389,3,124708.558333333,151263.75,78568.7554060389,3
"6051",62,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,234963.025,234963.025,139760.574540337,2,234963.025,234963.025,139760.574540337,2
"6052",63,"ATMOSPHERIC SCIENCES AND METEOROLOGY","Physical Sciences",1,59497.075,59497.075,9982.89818145262,2,59497.075,59497.075,9982.89818145262,2
"6053",21,"CHEMISTRY","Physical Sciences",1,5916.09333333333,7058.975,4841.84038770469,3,5916.09333333333,7058.975,4841.84038770469,3
"6054",22,"CHEMISTRY","Physical Sciences",1,10053.99725,7966.5575,10144.7336292011,12,10053.99725,7966.5575,10144.7336292011,12
"6055",23,"CHEMISTRY","Physical Sciences",1,22463.2817682927,22185.35,13500.5433070711,41,22463.2817682927,22185.35,13500.5433070711,41
"6056",24,"CHEMISTRY","Physical Sciences",1,34151.3930803571,30252.75,19832.4738238894,56,34871.6966517857,31261.175,19958.0013245241,56
"6057",25,"CHEMISTRY","Physical Sciences",1,36943.1915,35294.875,14925.9544924791,55,36961.5265,35294.875,14896.7258687393,55
"6058",26,"CHEMISTRY","Physical Sciences",1,38007.53825,35799.0875,20593.4389543036,60,38232.7531666667,35799.0875,20241.6189932103,60
"6059",27,"CHEMISTRY","Physical Sciences",1,38866.0148369565,35546.98125,17747.7780224529,46,39896.3621195652,37059.61875,16822.2077261506,46
"6060",28,"CHEMISTRY","Physical Sciences",1,44237.1518243243,40337,21532.6623388849,37,44237.1518243243,40337,21532.6623388849,37
"6061",29,"CHEMISTRY","Physical Sciences",1,53084.40875,45379.125,33025.7249999421,44,54917.90875,45379.125,32240.1422901356,44
"6062",30,"CHEMISTRY","Physical Sciences",1,60025.8832317073,51429.675,61681.7054980205,41,60562.0701829268,51429.675,61252.3730583955,41
"6063",31,"CHEMISTRY","Physical Sciences",1,66131.8160344828,50421.25,74808.1903148732,29,68053.0395258621,50421.25,73666.6604315269,29
"6064",32,"CHEMISTRY","Physical Sciences",1,51584.3001666667,50269.98625,24706.5719361382,30,51792.708,50269.98625,24742.0698272315,30
"6065",33,"CHEMISTRY","Physical Sciences",1,65617.1715517241,55463.375,60875.7562725798,29,65651.9448275862,55463.375,61027.9464493624,29
"6066",34,"CHEMISTRY","Physical Sciences",1,60409.0419565217,58488.65,33929.9148143104,23,60409.0419565217,58488.65,33929.9148143104,23
"6067",35,"CHEMISTRY","Physical Sciences",1,62085.3658333333,54454.95,32975.4744595951,30,63429.9325,54454.95,31127.2352967485,30
"6068",36,"CHEMISTRY","Physical Sciences",1,105488.458035714,75631.875,123661.866724292,28,105650.526339286,75631.875,123706.487750429,28
"6069",37,"CHEMISTRY","Physical Sciences",1,89863.2728125,63026.5625,123885.658789887,24,89863.2728125,63026.5625,123885.658789887,24
"6070",38,"CHEMISTRY","Physical Sciences",1,69887.105483871,62522.35,38696.684879875,31,69887.105483871,62522.35,38696.684879875,31
"6071",39,"CHEMISTRY","Physical Sciences",1,81193.969140625,76136.0875,45820.7202993053,32,81193.969140625,76136.0875,45820.7202993053,32
"6072",40,"CHEMISTRY","Physical Sciences",1,93146.38375,70589.75,85746.7275747519,44,94750.69625,70589.75,84448.4919641563,44
"6073",41,"CHEMISTRY","Physical Sciences",1,102248.183333333,81682.425,97086.7484131574,33,103665.478833333,82690.85,96381.6022875294,33
"6074",42,"CHEMISTRY","Physical Sciences",1,81475.2890540541,64539.2,67992.2862918147,37,86135.8478378378,68572.9,79959.3258579244,37
"6075",43,"CHEMISTRY","Physical Sciences",1,80270.63,55967.5875,86627.0934475869,36,80085.7520833333,55967.5875,86533.645375567,36
"6076",44,"CHEMISTRY","Physical Sciences",1,119921.901,77144.5125,118514.37067973,30,119921.901,77144.5125,118514.37067973,30
"6077",45,"CHEMISTRY","Physical Sciences",1,67092.6761607143,66051.8375,34219.0791701657,28,67092.6761607143,66051.8375,34219.0791701657,28
"6078",46,"CHEMISTRY","Physical Sciences",1,106266.604166667,75631.875,95724.3007846586,33,106327.720833333,75631.875,95704.7721930101,33
"6079",47,"CHEMISTRY","Physical Sciences",1,89319.2002702703,77648.725,73900.9409268925,37,90382.1347297297,77648.725,73373.3262694169,37
"6080",48,"CHEMISTRY","Physical Sciences",1,97493.3066666667,93783.525,76949.2321429617,33,98104.4733333333,94791.95,76932.8612283484,33
"6081",49,"CHEMISTRY","Physical Sciences",1,83978.0748529412,69581.325,70571.587539276,34,84927.1807352941,69581.325,69682.2248602599,34
"6082",50,"CHEMISTRY","Physical Sciences",1,84958.6336627907,70589.75,74994.8331617943,43,85758.3381395349,70589.75,74126.1208408646,43
"6083",51,"CHEMISTRY","Physical Sciences",1,107039.271625,78657.15,108849.609927304,40,108932.5895625,78657.15,109074.677465816,40
"6084",52,"CHEMISTRY","Physical Sciences",1,87171.4206862745,60505.5,88199.0579266967,51,91218.9618137255,62522.35,85076.3397703684,51
"6085",53,"CHEMISTRY","Physical Sciences",1,94347.8138829787,78657.15,70491.459281442,47,96643.5899468085,80674,71092.8568170789,47
"6086",54,"CHEMISTRY","Physical Sciences",1,87217.3463679245,76640.3,84899.8346900817,53,90963.7403773585,80674,82166.3736122356,53
"6087",55,"CHEMISTRY","Physical Sciences",1,77858.8135416667,78152.9375,49736.5311084729,48,80037.43171875,78152.9375,48017.773264588,48
"6088",56,"CHEMISTRY","Physical Sciences",1,101451.360377358,74623.45,90670.7613575949,53,102620.562570755,74623.45,89680.1354253055,53
"6089",57,"CHEMISTRY","Physical Sciences",1,97670.1630208333,63026.5625,90602.4396526288,48,101348.813385417,75631.875,88632.3018354806,48
"6090",58,"CHEMISTRY","Physical Sciences",1,89299.6352678571,89749.825,77571.4830483002,28,90808.67125,89749.825,76983.6803597296,28
"6091",59,"CHEMISTRY","Physical Sciences",1,87263.0918617021,80674,59789.6544889214,47,92230.1213829787,80674,56892.0160215122,47
"6092",60,"CHEMISTRY","Physical Sciences",1,82213.3916326531,60505.5,86139.5267911067,49,90182.0071428571,72606.6,87897.387886743,49
"6093",61,"CHEMISTRY","Physical Sciences",1,105180.873085106,80674,93520.8026558786,47,107798.486914894,80674,93511.0630590082,47
"6094",62,"CHEMISTRY","Physical Sciences",1,66742.608625,62018.1375,41037.3575546451,40,74215.037875,66556.05,38486.173329479,40
"6095",63,"CHEMISTRY","Physical Sciences",1,84383.5633928571,61513.925,87310.1923523586,28,93891.5705357143,72606.6,87498.2760073843,28
"6096",64,"CHEMISTRY","Physical Sciences",1,77457.655,67060.2625,81588.7691090541,38,87406.56375,71093.9625,83524.7397043986,38
"6097",21,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,17244.0675,17244.0675,NA,1,17244.0675,17244.0675,NA,1
"6098",22,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,18534.8515,16134.8,11545.1230730764,5,18534.8515,16134.8,11545.1230730764,5
"6099",23,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,25520.3555357143,20168.5,16213.2212064237,14,25520.3555357143,20168.5,16213.2212064237,14
"6100",24,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,20274.384625,20168.5,12227.2245298173,20,20274.384625,20168.5,12227.2245298173,20
"6101",25,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,37237.1892391304,30252.75,21059.0393541007,23,37250.3426086957,30252.75,21541.1206258759,23
"6102",26,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,37553.747,30252.75,25125.5487119136,20,37553.747,30252.75,25125.5487119136,20
"6103",27,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,37899.9729166667,30252.75,34897.0112478498,12,37899.9729166667,30252.75,34897.0112478498,12
"6104",28,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,47597.66,47900.1875,24410.0211500461,12,47597.66,47900.1875,24410.0211500461,12
"6105",29,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,56179.8875,50421.25,37241.749407176,19,56179.8875,50421.25,37241.749407176,19
"6106",30,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,57624.2857142857,62522.35,20331.11325579,7,57624.2857142857,62522.35,20331.11325579,7
"6107",31,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,46630.48875,45379.125,30219.6725296308,22,51673.5305,49110.2975,30756.4853855344,22
"6108",32,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,57247.5115384615,37311.725,51222.7686964439,13,57247.5115384615,37311.725,51222.7686964439,13
"6109",33,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,45029.5376666667,45379.125,30252.8908590372,15,47718.671,45379.125,27644.7007975645,15
"6110",34,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,44801.5725,39227.7325,33903.5451744902,11,47817.68,39227.7325,29996.0866171184,11
"6111",35,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,65728.08,52438.1,53273.1793332569,19,67973.1525,52438.1,51202.645990461,19
"6112",36,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,58884.8169642857,59497.075,34679.0049017079,14,64431.1544642857,60505.5,30106.4191967019,14
"6113",37,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,60478.6086666667,67564.475,24468.669983855,15,86361.517,67564.475,71513.1164797318,15
"6114",38,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,68358.0616304348,60505.5,38521.4786699602,23,68406.2906521739,60505.5,38670.0012623203,23
"6115",39,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,73706.7,71598.175,20918.2182134796,11,73706.7,71598.175,20918.2182134796,11
"6116",40,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,54426.7141,55463.375,27890.2524095406,25,61392.914,55463.375,30400.3622406502,25
"6117",41,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,73871.3330208333,66556.05,40273.0785535778,24,74404.9579166667,67060.2625,39837.5731150627,24
"6118",42,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,90995.5264705882,64539.2,91665.1733963232,17,92063.2705882353,64539.2,94155.3661211244,17
"6119",43,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,74502.439,60505.5,41120.9114167861,20,74502.439,60505.5,41120.9114167861,20
"6120",44,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,57480.225,60505.5,29675.8078107614,12,60505.5,60505.5,24719.972936752,12
"6121",45,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,71428.00328125,55463.375,50640.6860435619,16,72814.58765625,55463.375,48825.7470563816,16
"6122",46,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,96203.745,75631.875,131178.13874005,10,124439.645,80674,138361.561245939,10
"6123",47,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,79791.628125,79665.575,56041.677813429,8,79791.628125,79665.575,56041.677813429,8
"6124",48,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,62108.89575,63026.5625,39510.4881531831,10,65436.69825,63026.5625,34821.24120108,10
"6125",49,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,61901.7807692308,61513.925,29591.5566751297,13,63298.0615384615,61513.925,29747.5514096672,13
"6126",50,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,87047.246,90758.25,42160.5393523461,20,101618.98725,90758.25,79131.6051579529,20
"6127",51,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,106562.70387931,70589.75,124062.650814998,29,116552.022836207,72606.6,125560.824022339,29
"6128",52,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,90563.0709677419,75631.875,65105.7482983649,31,91051.0185483871,75631.875,64525.6444769671,31
"6129",53,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,84644.6734375,69581.325,60794.2924766777,32,89056.5328125,70589.75,58451.8670967316,32
"6130",54,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,78524.79421875,60505.5,64276.543330002,32,87034.9558203125,66051.8375,63136.5892167972,32
"6131",55,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,111027.5925,86724.55,101223.452493712,31,119160.052177419,88741.4,95686.5093949975,31
"6132",56,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,85428.0035714286,74119.2375,58794.2794688051,28,95270.951875,86220.3375,50637.4754284915,28
"6133",57,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,106694.420833333,70589.75,101132.31608741,33,106694.420833333,70589.75,101132.31608741,33
"6134",58,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,92480.3296153846,73110.8125,85064.8989636762,26,92287.1774423077,71245.22625,85116.1505935011,26
"6135",59,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,107341.238888889,75631.875,126145.615709257,18,110842.714583333,75631.875,124038.354768701,18
"6136",60,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,88388.45125,73110.8125,85883.1641017611,20,89285.9495,73110.8125,85733.3907440273,20
"6137",61,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,89841.5,58488.65,94044.9764743105,11,91491.65,58488.65,92456.7804577151,11
"6138",62,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,64192.55390625,60505.5,34546.8207885086,16,64192.55390625,60505.5,34546.8207885086,16
"6139",63,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,58824.7916666667,55463.375,55277.7698199474,12,124792.59375,81682.425,114349.368058772,12
"6140",64,"GEOLOGY AND EARTH SCIENCE","Physical Sciences",1,82039.2523076923,78657.15,66054.7448739174,13,89719.57225,78657.15,58820.0483244291,13
"6141",22,"GEOSCIENCES","Physical Sciences",1,35294.875,35294.875,21391.9246745413,2,35294.875,35294.875,21391.9246745413,2
"6142",23,"GEOSCIENCES","Physical Sciences",1,72606.6,72606.6,NA,1,72606.6,72606.6,NA,1
"6143",24,"GEOSCIENCES","Physical Sciences",1,39328.575,25210.625,34796.7514901056,4,39328.575,25210.625,34796.7514901056,4
"6144",25,"GEOSCIENCES","Physical Sciences",1,48404.4,48404.4,11409.0264930887,2,48404.4,48404.4,11409.0264930887,2
"6145",26,"GEOSCIENCES","Physical Sciences",1,26219.05,26219.05,NA,1,26219.05,26219.05,NA,1
"6146",27,"GEOSCIENCES","Physical Sciences",1,38992.4333333333,22185.35,36321.9697363845,3,40000.8583333333,22185.35,35314.077871388,3
"6147",28,"GEOSCIENCES","Physical Sciences",1,60505.5,60505.5,20168.5,3,60505.5,60505.5,20168.5,3
"6148",29,"GEOSCIENCES","Physical Sciences",1,55665.06,35294.875,49346.1004186367,3,55665.06,35294.875,49346.1004186367,3
"6149",32,"GEOSCIENCES","Physical Sciences",1,77648.725,77648.725,NA,1,77648.725,77648.725,NA,1
"6150",33,"GEOSCIENCES","Physical Sciences",1,60505.5,60505.5,NA,1,65547.625,65547.625,NA,1
"6151",34,"GEOSCIENCES","Physical Sciences",1,57984.4375,57984.4375,3565.32077909022,2,57984.4375,57984.4375,3565.32077909022,2
"6152",35,"GEOSCIENCES","Physical Sciences",1,63194.6333333333,54454.95,23440.9108866893,3,63194.6333333333,54454.95,23440.9108866893,3
"6153",36,"GEOSCIENCES","Physical Sciences",1,100842.5,100842.5,NA,1,105884.625,105884.625,NA,1
"6154",37,"GEOSCIENCES","Physical Sciences",1,86724.55,86724.55,29948.6945443579,2,86724.55,86724.55,29948.6945443579,2
"6155",38,"GEOSCIENCES","Physical Sciences",1,65547.625,65547.625,21391.9246745413,2,66152.68,66152.68,20536.2476875597,2
"6156",40,"GEOSCIENCES","Physical Sciences",1,65547.625,65547.625,NA,1,65547.625,65547.625,NA,1
"6157",42,"GEOSCIENCES","Physical Sciences",1,396311.025,396311.025,NA,1,396311.025,396311.025,NA,1
"6158",44,"GEOSCIENCES","Physical Sciences",1,45379.125,45379.125,64175.774023624,2,77144.5125,77144.5125,19252.7322070872,2
"6159",46,"GEOSCIENCES","Physical Sciences",1,78657.15,78657.15,8556.76986981652,2,78657.15,78657.15,8556.76986981652,2
"6160",47,"GEOSCIENCES","Physical Sciences",1,64539.2,64539.2,NA,1,64539.2,64539.2,NA,1
"6161",48,"GEOSCIENCES","Physical Sciences",1,108909.9,108909.9,NA,1,108909.9,108909.9,NA,1
"6162",50,"GEOSCIENCES","Physical Sciences",1,99834.075,121011,36679.5100480756,3,99834.075,121011,36679.5100480756,3
"6163",51,"GEOSCIENCES","Physical Sciences",1,73110.8125,73110.8125,10695.9623372707,2,95800.375,95800.375,21391.9246745413,2
"6164",52,"GEOSCIENCES","Physical Sciences",1,101850.925,85716.125,37024.4443831707,3,101850.925,85716.125,37024.4443831707,3
"6165",54,"GEOSCIENCES","Physical Sciences",1,100842.5,100842.5,NA,1,100842.5,100842.5,NA,1
"6166",55,"GEOSCIENCES","Physical Sciences",1,99834.075,99834.075,19965.7963629052,2,99834.075,99834.075,19965.7963629052,2
"6167",56,"GEOSCIENCES","Physical Sciences",1,90758.25,90758.25,NA,1,90758.25,90758.25,NA,1
"6168",57,"GEOSCIENCES","Physical Sciences",1,42858.0625,42858.0625,60610.4532445338,2,90758.25,90758.25,7130.64155818044,2
"6169",58,"GEOSCIENCES","Physical Sciences",1,3025.275,3025.275,NA,1,13109.525,13109.525,NA,1
"6170",59,"GEOSCIENCES","Physical Sciences",1,103867.775,103867.775,32800.95116763,2,103867.775,103867.775,32800.95116763,2
"6171",60,"GEOSCIENCES","Physical Sciences",1,50421.25,50421.25,NA,1,50421.25,50421.25,NA,1
"6172",61,"GEOSCIENCES","Physical Sciences",1,369083.55,369083.55,NA,1,369083.55,369083.55,NA,1
"6173",62,"GEOSCIENCES","Physical Sciences",1,46891.7625,46891.7625,66314.9664910781,2,84707.7,84707.7,12835.1548047248,2
"6174",20,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,27807.319375,28891.37625,8075.1170629364,4,27807.319375,28891.37625,8075.1170629364,4
"6175",21,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,23866.0583333333,28235.9,14129.9499596675,3,23866.0583333333,28235.9,14129.9499596675,3
"6176",22,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,14790.2333333333,11596.8875,12412.7792017379,12,14790.2333333333,11596.8875,12412.7792017379,12
"6177",23,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,25319.8710416667,27731.6875,18687.0761483529,36,25459.9300694444,27731.6875,18743.9130981826,36
"6178",24,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,32874.655,30252.75,23039.8769476817,33,32874.655,30252.75,23039.8769476817,33
"6179",25,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,44668.8430434783,41849.6375,25426.7915922443,46,44674.7620597826,41849.6375,25416.6478107542,46
"6180",26,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,41904.8607738095,34286.45,24576.7761704041,42,42805.2402380952,35042.76875,23852.6841416741,42
"6181",27,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,37974.4042857143,39328.575,20021.5433955014,49,39620.8124489796,40337,18980.9191690062,49
"6182",28,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,46916.1037931035,40337,27648.2361840136,58,46933.4904310345,40337,27644.3431208775,58
"6183",29,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,50399.6408928571,45379.125,29246.3083642707,56,52200.3998214286,45379.125,27629.2351439262,56
"6184",30,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,47335.1217672414,50421.25,24011.142065623,58,49943.1174568966,50421.25,23094.663439903,58
"6185",31,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,51963.8251171875,41345.425,31408.6195327136,64,57368.3528515625,43866.4875,56241.0633377831,64
"6186",32,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,51041.526509434,45379.125,33040.7539876023,53,52251.636509434,48404.4,32223.3416862012,53
"6187",33,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,49998.97203125,43866.4875,28015.4916576016,32,52078.84859375,47900.1875,25376.7596775489,32
"6188",34,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,60130.7020416667,50421.25,42130.8563872014,60,62118.98,51429.675,41834.9708612978,60
"6189",35,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,70630.4408333333,60505.5,46975.1423528773,57,71417.72,60505.5,46151.6604707347,57
"6190",36,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,74442.8715697674,55463.375,75253.7646768594,43,76154.8488953488,55463.375,83391.9199496518,43
"6191",37,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,71716.6249206349,60505.5,73268.847851745,63,76091.5887460317,62522.35,75237.7913171852,63
"6192",38,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,72618.4638235294,57480.225,74914.3251376241,51,72865.6268137255,57480.225,74847.0867820417,51
"6193",39,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,62245.033125,51933.8875,56849.1512673441,56,69862.2433928571,54454.95,64959.4300733028,56
"6194",40,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,80440.1014236111,69077.1125,66950.1099164078,72,86445.8325347222,71598.175,78515.5489516132,72
"6195",41,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,72353.7411940298,60505.5,43525.9908989056,67,75138.1982835821,65547.625,41361.4804147454,67
"6196",42,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,75816.4680508475,65547.625,66157.3900011988,59,82779.7281355932,65547.625,73045.4865005803,59
"6197",43,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,67650.095990566,60505.5,38344.3496429223,53,67650.095990566,60505.5,38344.3496429223,53
"6198",44,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,72284.2346311475,60505.5,61780.6943953899,61,73110.8125,60505.5,62257.7045394276,61
"6199",45,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,75755.9888461539,60505.5,64710.1541451301,65,78315.8369230769,60505.5,63194.5104735379,65
"6200",46,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,77219.6500490196,60505.5,69194.7105927255,51,81795.1313235294,60505.5,71663.8846328271,51
